window,symbol,checkpoint,path,route,regime,direction,confidence,entry_price,atr_4h,sl_price,tp_price,one_R_dist,live_allowed,suppressed_flag,run_length,one_r_before_sl,two_r_before_sl,sl_first,unresolved,mfe_4h,mae_4h,mfe_8h,mae_8h,mfe_24h,mae_24h,mfe_48h,mae_48h,time_to_sl_min,time_to_1r_min,time_to_tp_min,fee_drag_R_taker_taker,fee_drag_R_maker_taker,truncated_4h,truncated_8h,truncated_24h,truncated_48h,forward_bars
28d,DOGE/USDT:USDT,2026-04-26T05:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,50.89,0.09841,0.0012860137061422535,0.09455196,0.10612608,0.003858039999999993,False,ALLOW_15M_FAST,1,,,,True,0.00017000000000000348,0.0002500000000000002,0.0007500000000000007,0.00032999999999999696,0.0024300000000000016,0.00032999999999999696,0.0024300000000000016,0.0008799999999999919,,,,0.02550777078516557,0.0178554395496159,False,False,False,True,106
28d,DOGE/USDT:USDT,2026-04-26T15:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,57.47,0.09904,0.0012588587568267387,0.09526342,0.10659315,0.0037765800000000016,False,ALLOW_15M_FAST,2,,,,True,0.0006400000000000017,0.0006200000000000094,0.0008500000000000035,0.0006200000000000094,0.001799999999999996,0.0015099999999999975,0.001799999999999996,0.0015099999999999975,,,,0.026224785387837662,0.018357349771486363,False,False,True,True,66
28d,DOGE/USDT:USDT,2026-04-27T01:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,59.37,0.0999,0.001246349376366016,0.09616095,0.1073781,0.0037390500000000076,False,ALLOW_15M_FAST,2,,,,True,0.0009399999999999964,0.0005600000000000049,0.0009399999999999964,0.002369999999999997,0.0009399999999999964,0.002369999999999997,0.0009399999999999964,0.002369999999999997,,,,0.026718016608496757,0.01870261162594773,False,True,True,True,28
28d,ETH/USDT:USDT,2026-03-30T08:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,76.76,2058.7,35.6978355922161,1951.60649322,2272.88701355,107.09350677999987,False,(allowed),8,,,,True,28.289999999999964,12.299999999999727,28.289999999999964,15.819999999999709,34.30000000000018,46.55999999999972,99.28999999999996,47.44999999999982,,,,0.019223387690806948,0.013456371383564862,False,False,False,False,192
28d,ETH/USDT:USDT,2026-03-30T16:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,55.22,2073.4,36.46818477083938,1963.99544569,2292.20910863,109.4045543100001,False,ALLOW_15M_FAST,1,,,,True,0.599999999999909,61.25999999999999,0.599999999999909,61.25999999999999,19.59999999999991,62.15000000000009,84.58999999999969,62.15000000000009,,,,0.018951679050992504,0.013266175335694751,False,False,False,False,192
28d,ETH/USDT:USDT,2026-03-31T02:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,52.29,2072.2,38.163179725876816,1957.71046082,2301.17907836,114.48953917999984,False,(allowed),8,,,,True,10.300000000000182,18.460000000000036,10.300000000000182,60.94999999999982,52.3100000000004,60.94999999999982,95.0,60.94999999999982,,,,0.018099470177289283,0.012669629124102497,False,False,False,False,192
28d,ETH/USDT:USDT,2026-03-31T14:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,63.55,2074.36,40.75615738256244,1952.09152785,2318.8969443,122.2684721500002,False,(allowed),6,,,,True,50.15000000000009,38.06000000000017,50.15000000000009,38.06000000000017,83.62999999999965,38.06000000000017,92.83999999999969,58.81000000000017,,,,0.01696561643017142,0.011875931501119994,False,False,False,False,192
28d,ETH/USDT:USDT,2026-03-31T17:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,51.13,2090.41,41.95928899809367,1964.53213301,2342.16573399,125.8778669899998,False,ALLOW_15M_FAST,1,,,,True,34.100000000000364,2.849999999999909,34.100000000000364,3.4099999999998545,67.57999999999993,9.2199999999998,76.78999999999996,74.8599999999999,,,,0.016606652543342426,0.011624656780339698,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-01T04:30:00+00:00,15m_fast,supertrend_trend,ranging,LONG,56.32,2109.21,42.06039283119964,2004.05901792,2319.51196416,105.15098207999995,False,ALLOW_15M_FAST,2,,,,True,48.779999999999745,3.9400000000000546,48.779999999999745,3.9400000000000546,57.98999999999978,65.21000000000004,57.98999999999978,93.66000000000008,,,,0.02005887114202406,0.014041209799416842,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-01T21:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,47.71,2154.51,41.74997994720669,2029.26006016,2405.00987968,125.24993984000025,False,ALLOW_15M_FAST,1,False,False,True,False,9.959999999999582,50.690000000000055,9.959999999999582,117.2800000000002,9.959999999999582,138.96000000000026,9.959999999999582,138.96000000000026,825.0,,,0.017201684909008863,0.012041179436306204,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-02T01:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,48.0,2154.58,41.28712423669192,2030.71862729,2402.30274542,123.86137270999984,False,ALLOW_15M_FAST,1,False,False,True,False,0.2600000000002183,114.29999999999995,0.2600000000002183,117.34999999999991,0.2600000000002183,139.02999999999997,0.2600000000002183,139.02999999999997,540.0,,,0.01739509221365227,0.012176564549556589,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-02T04:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,68.11,2054.73,46.51090107692822,2194.26270323,1775.66459354,139.53270323000015,False,(allowed),8,,,,True,17.5,2.6900000000000546,32.73000000000002,2.6900000000000546,39.180000000000064,21.269999999999982,39.180000000000064,29.289999999999964,,,,0.014725795117815965,0.010308056582471173,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-03T00:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,SHORT,75.12,2055.96,42.287916165057524,2161.679790412644,1844.5204191747125,105.71979041264376,False,ALLOW_ADAPTIVE_TREND_ROUTE,16,,,,True,17.610000000000127,5.920000000000073,17.610000000000127,18.639999999999873,17.610000000000127,28.059999999999945,17.610000000000127,28.059999999999945,,,,0.019447257622959815,0.01361308033607187,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-04T04:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,SHORT,66.79,2049.21,33.276509644795475,2132.4012741119886,1882.8274517760226,83.1912741119886,False,ALLOW_ADAPTIVE_TREND_ROUTE,32,,,,True,1.7000000000000455,8.289999999999964,2.759999999999991,8.289999999999964,6.210000000000036,34.15000000000009,28.600000000000136,98.51999999999998,,,,0.024632511304508203,0.017242757913155743,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-05T04:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,SHORT,67.16,2055.69,26.932847077440833,2123.022117693602,1921.025764612796,67.33211769360196,False,ALLOW_ADAPTIVE_TREND_ROUTE,40,False,False,True,False,29.37000000000012,1.5,29.37000000000012,1.5,35.080000000000155,92.03999999999996,35.080000000000155,118.7199999999998,1170.0,,,0.030530600706107545,0.02137142049427528,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-06T00:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,65.04,2109.35,30.99052422339698,2031.8736894415074,2264.302621116985,77.47631055849251,False,ALLOW_ADAPTIVE_TREND_ROUTE,24,,,,True,38.38000000000011,0.0,38.38000000000011,0.0,65.05999999999995,23.059999999999945,163.6500000000001,51.33999999999969,,,,0.027225741453027735,0.019058019017119412,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-07T12:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,67.39,2088.47,35.15400655950884,2193.93201968,1877.54596064,105.46201968000014,False,(allowed),8,False,False,True,False,30.45999999999958,4.140000000000327,30.45999999999958,28.5300000000002,30.45999999999958,184.5300000000002,30.45999999999958,184.5300000000002,645.0,,,0.019803053329880978,0.013862137330916683,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-08T00:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,72.57,2239.14,44.65300743849889,2105.18097768,2507.05804463,133.9590223199998,False,(allowed),8,,,,True,11.570000000000164,12.859999999999673,20.579999999999927,12.859999999999673,30.51000000000022,61.36999999999989,30.51000000000022,83.13999999999987,,,,0.016715111540984283,0.011700578078688998,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-08T13:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,45.85,2259.64,40.893049323025515,2136.96085203,2504.99829594,122.67914797000003,False,ALLOW_15M_FAST,1,,,,True,5.269999999999982,73.60999999999967,5.269999999999982,73.60999999999967,5.269999999999982,99.63999999999987,5.269999999999982,103.63999999999987,,,,0.018419104121529868,0.012893372885070906,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-09T16:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,65.19,2217.0,41.721051764750214,2091.83684471,2467.32631059,125.16315528999985,False,(allowed),8,,,,True,13.0,25.0,29.15000000000009,35.30000000000018,40.55000000000018,43.190000000000055,40.55000000000018,43.190000000000055,,,,0.017712880398894286,0.012399016279226,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-10T05:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,59.37,2200.66,42.117904783949086,2074.30628565,2453.3674287,126.35371434999979,False,ALLOW_15M_FAST,2,,,,True,0.6600000000003092,25.409999999999854,27.190000000000055,25.409999999999854,56.89000000000033,25.409999999999854,129.32999999999993,25.409999999999854,,,,0.017416662512224783,0.012191663758557347,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-10T09:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,59.45,2193.0,41.06805444223845,2069.79583667,2439.40832665,123.20416333000003,False,ALLOW_15M_FAST,2,,,,True,34.84999999999991,3.699999999999818,64.55000000000018,3.699999999999818,64.55000000000018,3.699999999999818,136.98999999999978,3.699999999999818,,,,0.017799723164598675,0.01245980621521907,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-11T02:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,62.14,2247.99,40.22552121316046,2127.31343636,2489.34312728,120.67656363999959,False,ALLOW_15M_FAST,2,,,,True,3.3400000000001455,20.95999999999958,3.3400000000001455,20.95999999999958,82.0,42.4699999999998,82.0,74.98999999999978,,,,0.018628223510790114,0.01303975645755308,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-11T09:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,63.19,2244.58,36.92455655624547,2133.80633033,2466.12733934,110.77366966999989,False,ALLOW_15M_FAST,2,,,,True,1.4200000000000728,12.38000000000011,32.42000000000007,12.38000000000011,85.40999999999985,39.059999999999945,85.40999999999985,71.57999999999993,,,,0.020262757446663202,0.014183930212664241,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-11T10:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,48.19,2242.5,36.92455655624547,2131.72633033,2464.04733934,110.77366966999989,False,ALLOW_ALIGNED_TREND,2,,,,True,3.5,10.300000000000182,34.5,10.300000000000182,87.48999999999978,36.98000000000002,87.48999999999978,69.5,,,,0.020243980421344857,0.014170786294941397,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-11T15:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,63.65,2247.04,35.54351680222795,2140.40944959,2460.30110081,106.63055041000007,False,ALLOW_15M_FAST,2,,,,True,80.96000000000004,2.769999999999982,82.94999999999982,2.769999999999982,82.94999999999982,70.03999999999996,82.94999999999982,74.03999999999996,,,,0.02107313515085511,0.014751194605598575,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-11T16:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,49.21,2248.39,34.6939798877831,2144.30806034,2456.55387933,104.08193965999999,False,ALLOW_ALIGNED_TREND,8,,,,True,81.59999999999991,3.1700000000000728,81.59999999999991,3.1700000000000728,81.59999999999991,75.38999999999987,81.59999999999991,75.38999999999987,,,,0.02160211471216543,0.015121480298515797,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-12T04:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,79.83,2212.71,41.63679439266017,2337.62038318,1962.88923364,124.91038317999983,False,(allowed),8,,,,True,5.710000000000036,7.170000000000073,20.289999999999964,7.170000000000073,39.710000000000036,7.170000000000073,39.710000000000036,183.13999999999987,,,,0.017714380051267752,0.012400066035887426,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-12T22:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,46.82,2187.13,37.283256056038304,2298.97976817,1963.43046366,111.84976817000006,False,ALLOW_15M_FAST,1,False,False,True,False,4.480000000000018,20.769999999999982,6.110000000000127,20.769999999999982,12.650000000000091,149.8699999999999,12.650000000000091,229.26999999999998,1410.0,,,0.01955417553191339,0.01368792287233937,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-13T07:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,60.04,2183.45,36.027756497298334,2291.53326949,1967.28346102,108.08326949000002,False,ALLOW_15M_FAST,2,False,False,True,False,5.269999999999982,11.170000000000073,8.9699999999998,51.960000000000036,8.9699999999998,212.4000000000001,8.9699999999998,232.95000000000027,870.0,,,0.02020155395282537,0.014141087766977761,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-13T20:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,84.92,2261.2,38.018034238841516,2147.14589728,2489.30820543,114.05410271999972,False,(allowed),8,True,,,False,134.6500000000001,14.809999999999945,134.6500000000001,14.809999999999945,155.20000000000027,14.809999999999945,155.20000000000027,14.809999999999945,,195.0,,0.01982567874433413,0.01387797512103389,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-14T14:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,49.38,2390.33,42.67746345000921,2262.29760965,2646.3947807,128.0323903499998,False,ALLOW_15M_FAST,1,,,,True,26.070000000000164,67.7199999999998,26.070000000000164,88.73000000000002,26.070000000000164,88.73000000000002,26.070000000000164,102.32999999999993,,,,0.018669728757430826,0.013068810130201577,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-15T19:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,72.3,2357.12,41.570599622319584,2232.40820113,2606.54359773,124.71179886999971,False,(allowed),6,,,,True,27.550000000000182,9.940000000000055,27.550000000000182,13.849999999999909,27.550000000000182,74.42000000000007,106.74000000000024,74.42000000000007,,,,0.018900537249543447,0.013230376074680413,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-16T12:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,58.35,2339.64,38.504607298242355,2224.12617811,2570.66764379,115.51382188999969,False,ALLOW_15M_FAST,1,,,,True,12.360000000000127,56.940000000000055,24.0300000000002,56.940000000000055,37.320000000000164,56.940000000000055,124.22000000000025,56.940000000000055,,,,0.020254199555685793,0.014177939688980058,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-16T20:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,69.8,2358.39,41.586829762259995,2233.62951071,2607.91097857,124.7604892899999,False,(allowed),8,,,,True,5.2800000000002,24.940000000000055,5.2800000000002,36.039999999999964,105.47000000000025,44.309999999999945,105.47000000000025,44.309999999999945,,,,0.018903340419882717,0.013232338293917902,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-16T20:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,47.35,2358.39,41.586829762259995,2233.62951071,2607.91097857,124.7604892899999,False,ALLOW_ALIGNED_TREND,2,,,,True,5.2800000000002,24.940000000000055,5.2800000000002,36.039999999999964,105.47000000000025,44.309999999999945,105.47000000000025,44.309999999999945,,,,0.018903340419882717,0.013232338293917902,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-17T07:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,54.19,2336.22,39.82670525419359,2216.73988424,2575.18023153,119.48011575999999,False,ALLOW_15M_FAST,1,True,,,False,40.74000000000024,7.379999999999654,120.10000000000036,7.379999999999654,127.64000000000033,7.379999999999654,127.64000000000033,44.929999999999836,,420.0,,0.01955321172179621,0.013687248205257345,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-17T13:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,58.56,2370.72,39.33578157121797,2252.71265529,2606.73468943,118.00734470999987,False,ALLOW_15M_FAST,2,,,,True,93.14000000000033,5.379999999999654,93.14000000000033,5.379999999999654,93.14000000000033,29.199999999999818,93.14000000000033,79.42999999999984,,,,0.020089597014711125,0.014062717910297786,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-19T04:00:00+00:00,4h_flip,supertrend_trend,ranging,SHORT,66.4,2338.6,37.67585531824399,2432.7896383,2150.22072341,94.1896383000003,False,(allowed),8,,,,True,47.309999999999945,6.2800000000002,47.309999999999945,6.2800000000002,87.69000000000005,10.320000000000164,87.69000000000005,10.320000000000164,,,,0.024828633406058984,0.017380043384241286,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-19T16:00:00+00:00,15m_fast,supertrend_trend,trending,SHORT,50.01,2329.47,37.71237759992058,2442.6071328,2103.1957344,113.13713280000002,False,ALLOW_15M_FAST,1,,,,True,43.16999999999962,0.580000000000382,78.55999999999995,0.580000000000382,78.55999999999995,2.4100000000003092,78.55999999999995,17.370000000000346,,,,0.020589791718674342,0.014412854203072041,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-20T05:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,56.72,2265.01,38.55359460168567,2380.67078381,2033.68843239,115.66078380999988,False,ALLOW_15M_FAST,2,,,,True,2.950000000000273,66.86999999999989,2.950000000000273,66.86999999999989,2.950000000000273,81.82999999999993,2.950000000000273,131.40999999999985,,,,0.019583215030954775,0.013708250521668342,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-22T12:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,85.0,2397.59,40.12630286333019,2297.2742428416745,2598.221514316651,100.3157571583256,False,ALLOW_ADAPTIVE_TREND_ROUTE,16,,,,True,25.409999999999854,8.829999999999927,25.409999999999854,14.300000000000182,25.409999999999854,93.69000000000005,25.409999999999854,114.2800000000002,,,,0.023900432672964326,0.01673030287107503,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-23T00:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,71.39,2373.04,38.52336275172609,2276.731593120685,2565.6568137586305,96.30840687931504,False,ALLOW_ADAPTIVE_TREND_ROUTE,8,,,,True,8.809999999999945,43.039999999999964,8.809999999999945,43.039999999999964,8.809999999999945,89.73000000000002,8.809999999999945,89.73000000000002,,,,0.024640008872472353,0.017248006210730644,False,False,False,False,192
28d,ETH/USDT:USDT,2026-04-23T20:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,SHORT,69.46,2311.78,38.66877174721958,2408.451929368049,2118.4361412639023,96.67192936804895,False,ALLOW_ADAPTIVE_TREND_ROUTE,8,,,,True,0.36000000000012733,25.980000000000018,13.240000000000236,25.980000000000018,13.340000000000146,25.980000000000018,13.340000000000146,25.980000000000018,,,,0.02391366361582173,0.01673956453107521,False,False,False,False,192
